CMD:bin/cbp.man traces/web/web_11_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x80002b88], 33554607
     5001443      5037223   0.9929     674449      23250   0.1339       0.0046   3.4473%   4.6487     907949    39.0516   181.5374
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

-------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    10001443     11476632   0.8715    1391369      47112   0.1212       0.0041   3.3860%   4.7105    1978449    41.9946   197.8164
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Read 10001443 instrs 

ExecTime = 175.67977952957153
