CMD:bin/cbp.man traces/web/web_20_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x80002b70], 33554606
	accesses   = 21915752
	misses     = 279179
	miss ratio = 1.27%
	pf accesses   = 0
	pf misses     = 0
	pf miss ratio = -nan%
L1$:
	accesses   = 7991231
	misses     = 171495
	miss ratio = 2.15%
	pf accesses   = 187573
	pf misses     = 3985
	pf miss ratio = 2.12%
L2$:
	accesses   = 450674
	misses     = 50120
	miss ratio = 11.12%
	pf accesses   = 3985
	pf misses     = 1328
	pf miss ratio = 33.32%
L3$:
	accesses   = 50120
	misses     = 28076
	miss ratio = 56.02%
	pf accesses   = 1328
	pf misses     = 764
	pf miss ratio = 57.53%
---------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------Prefetcher (Full Simulation i.e. No Warmup)----------------------------------------------
Num Trainings :5290864
Num Prefetches generated :188925
Num Prefetches issued :390323
Num Prefetches filtered by PF queue :5807
Num untimely prefetches dropped from PF queue :1352
Num prefetches not issued LDST contention :202750
Num prefetches not issued stride 0 :920207
---------------------------------------------------------------------------------------------------------------------------------------

-------------------------------ILP LIMIT STUDY (Full Simulation i.e. Counts Not Reset When Warmup Ends)--------------------------------
instructions = 20000004
cycles       = 10265841
CycWP        = 2022364
IPC          = 1.9482

---------------------------------------------------------------------------------------------------------------------------------------

-----------------------------------------------BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)----------------------------------------------
Type                   NumBr     MispBr        mr     mpki
CondDirect          3186911      65841   2.0660%   3.2920
JumpDirect           438678          0   0.0000%   0.0000
JumpIndirect         165799          0   0.0000%   0.0000
JumpReturn           242119          0   0.0000%   0.0000
Not control        17882245          0   0.0000%   0.0000
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 10M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    10000004      3740491   2.6734    1586755      18390   0.4242       0.0049   1.1590%   1.8390     568052    30.8892    56.8052
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 25M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    20000004     10265841   1.9482    3186911      65841   0.3104       0.0064   2.0660%   3.2920    2022364    30.7159   101.1182
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

---------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (50 Perc instructions)---------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    10000004      3740491   2.6734    1586755      18390   0.4242       0.0049   1.1590%   1.8390     568052    30.8892    56.8052
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

-------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    20000004     10265841   1.9482    3186911      65841   0.3104       0.0064   2.0660%   3.2920    2022364    30.7159   101.1182
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Read 20000004 instrs 

ExecTime = 288.0867073535919
