CMD:bin/cbp.man traces/infra/infra_1_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x800020a8], 33554563
---------------------------------------------------------------------------------------------------------------------------------------
------------------------MEMORY HIERARCHY MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------
I$:
	accesses   = 44486947
	misses     = 8084
	miss ratio = 0.02%
	pf accesses   = 0
	pf misses     = 0
	pf miss ratio = -nan%
L1$:
	accesses   = 17843483
	misses     = 25999
	miss ratio = 0.15%
	pf accesses   = 422028
	pf misses     = 13496
	pf miss ratio = 3.20%
L2$:
	accesses   = 34083
	misses     = 28122
	miss ratio = 82.51%
	pf accesses   = 13496
	pf misses     = 13395
	pf miss ratio = 99.25%
L3$:
	accesses   = 28122
	misses     = 15627
	miss ratio = 55.57%
	pf accesses   = 13395
	pf misses     = 6938
	pf miss ratio = 51.80%
---------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------Prefetcher (Full Simulation i.e. No Warmup)----------------------------------------------
Num Trainings :10751478
Num Prefetches generated :422256
Num Prefetches issued :527011
Num Prefetches filtered by PF queue :11370
Num untimely prefetches dropped from PF queue :228
Num prefetches not issued LDST contention :104983
Num prefetches not issued stride 0 :4131884
---------------------------------------------------------------------------------------------------------------------------------------

-------------------------------ILP LIMIT STUDY (Full Simulation i.e. Counts Not Reset When Warmup Ends)--------------------------------
instructions = 37799521
cycles       = 8161525
CycWP        = 550077
IPC          = 4.6314

---------------------------------------------------------------------------------------------------------------------------------------

-----------------------------------------------BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)----------------------------------------------
Type                   NumBr     MispBr        mr     mpki
CondDirect          4337669      11037   0.2544%   0.2920
JumpDirect          1622093          0   0.0000%   0.0000
JumpIndirect        1105286          0   0.0000%   0.0000
JumpReturn          1078973          0   0.0000%   0.0000
Not control        36342926          0   0.0000%   0.0000
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 10M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    10799521      2064377   5.2314    1236669       1598   0.5991       0.0008   0.1292%   0.1480      67750    42.3967     6.2734
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 25M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    25799521      4824013   5.3481    2947405       3498   0.6110       0.0007   0.1187%   0.1356     144213    41.2273     5.5898
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

---------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (50 Perc instructions)---------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    19799521      3716469   5.3275    2263258       2503   0.6090       0.0007   0.1106%   0.1264     108333    43.2813     5.4715
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

-------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    37799521      8161525   4.6314    4337669      11037   0.5315       0.0014   0.2544%   0.2920     550077    49.8394    14.5525
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Read 37799521 instrs 

ExecTime = 408.255206823349
