CMD:bin/cbp.man traces/infra/infra_2_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x800020a8], 33554563
------------------------MEMORY HIERARCHY MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------
I$:
	accesses   = 76539991
	misses     = 6908
	miss ratio = 0.01%
	pf accesses   = 0
	pf misses     = 0
	pf miss ratio = -nan%
L1$:
	accesses   = 45071414
	misses     = 4174422
	miss ratio = 9.26%
	pf accesses   = 1670097
	pf misses     = 151845
	pf miss ratio = 9.09%
L2$:
	accesses   = 4181330
	misses     = 2629659
	miss ratio = 62.89%
	pf accesses   = 151845
	pf misses     = 151635
	pf miss ratio = 99.86%
L3$:
	accesses   = 2629659
	misses     = 220649
	miss ratio = 8.39%
	pf accesses   = 151635
	pf misses     = 40194
	pf miss ratio = 26.51%
---------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------Prefetcher (Full Simulation i.e. No Warmup)----------------------------------------------
Num Trainings :29129361
Num Prefetches generated :4085465
Num Prefetches issued :45209928
Num Prefetches filtered by PF queue :12380999
Num untimely prefetches dropped from PF queue :2415368
Num prefetches not issued LDST contention :43539831
Num prefetches not issued stride 0 :2941047
---------------------------------------------------------------------------------------------------------------------------------------

-------------------------------ILP LIMIT STUDY (Full Simulation i.e. Counts Not Reset When Warmup Ends)--------------------------------
instructions = 47546686
cycles       = 10596790
CycWP        = 678329
IPC          = 4.4869

---------------------------------------------------------------------------------------------------------------------------------------

-----------------------------------------------BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)----------------------------------------------
Type                   NumBr     MispBr        mr     mpki
CondDirect          5818731      20390   0.3504%   0.4288
JumpDirect          1023947          0   0.0000%   0.0000
JumpIndirect         611335          0   0.0000%   0.0000
JumpReturn           662780          0   0.0000%   0.0000
Not control        68423198          0   0.0000%   0.0000
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 10M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    10546686      1931857   5.4594    1288814       2877   0.6671       0.0015   0.2232%   0.2728      68479    23.8022     6.4929
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Last 25M instructions)-----------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    25546686      4474379   5.7095    3119261       6547   0.6971       0.0015   0.2099%   0.2563     134116    20.4851     5.2498
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

---------------------------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (50 Perc instructions)---------------------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    24546686      4304494   5.7026    2997214       6283   0.6963       0.0015   0.2096%   0.2560     129350    20.5873     5.2696
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

-------------------------------------DIRECT CONDITIONAL BRANCH PREDICTION MEASUREMENTS (Full Simulation i.e. Counts Not Reset When Warmup Ends)-------------------------------------
       Instr       Cycles      IPC      NumBr     MispBr BrPerCyc MispBrPerCyc        MR     MPKI      CycWP   CycWPAvg   CycWPPKI
    47546686     10596790   4.4869    5818731      20390   0.5491       0.0019   0.3504%   0.4288     678329    33.2677    14.2666
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Read 47546686 instrs 

ExecTime = 817.4407105445862
